date,actif,prix,bande_basse,moyenne,bande_haute,decision,position,capital,quantite_detenue,prix_entree,pnl_pct,valeur_totale
2026-07-17 03:15:31 UTC,ETH/USD,1851.92,1843.55,1849.25,1854.96,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:16:20 UTC,ETH/USD,1852.76,1844.23,1849.63,1855.03,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:17:18 UTC,ETH/USD,1854.39,1844.77,1850.07,1855.37,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:18:21 UTC,ETH/USD,1854.95,1845.06,1850.52,1855.99,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:19:15 UTC,ETH/USD,1855.29,1845.35,1850.95,1856.56,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:20:33 UTC,ETH/USD,1855.69,1845.76,1851.43,1857.09,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:21:15 UTC,ETH/USD,1855.07,1846.48,1851.87,1857.26,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:22:17 UTC,ETH/USD,1855.07,1847.57,1852.34,1857.11,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:23:17 UTC,ETH/USD,1854.74,1848.67,1852.75,1856.82,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:24:19 UTC,ETH/USD,1855.09,1849.47,1853.09,1856.71,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:25:23 UTC,ETH/USD,1855.14,1850.0,1853.36,1856.73,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:26:20 UTC,ETH/USD,1855.72,1850.11,1853.58,1857.05,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:27:15 UTC,ETH/USD,1856.52,1850.17,1853.74,1857.32,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:28:19 UTC,ETH/USD,1856.68,1850.25,1853.95,1857.66,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:29:16 UTC,ETH/USD,1856.97,1850.36,1854.14,1857.92,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:30:42 UTC,ETH/USD,1856.01,1850.59,1854.35,1858.12,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:31:16 UTC,ETH/USD,1855.92,1851.04,1854.57,1858.11,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:32:18 UTC,ETH/USD,1855.78,1851.57,1854.8,1858.03,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:33:19 UTC,ETH/USD,1855.13,1852.23,1855.0,1857.76,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:34:18 UTC,ETH/USD,1855.23,1852.92,1855.19,1857.45,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:35:22 UTC,ETH/USD,1855.73,1853.42,1855.39,1857.36,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:36:17 UTC,ETH/USD,1856.92,1854.28,1855.62,1856.96,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:37:16 UTC,ETH/USD,1855.78,1854.6,1855.71,1856.81,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:38:19 UTC,ETH/USD,1854.98,1854.64,1855.73,1856.82,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:39:15 UTC,ETH/USD,1854.73,1854.54,1855.7,1856.85,HOLD,0.0,923.64,0.0,,,923.64
2026-07-17 03:40:33 UTC,ETH/USD,1853.29,1854.41,1855.63,1856.85,"ACHAT (bande basse touchée, 1854.41)",1,0.0,0.49788018,1853.29,,922.72
2026-07-17 03:41:19 UTC,ETH/USD,1853.35,1853.97,1855.54,1857.1,HOLD,1.0,0.0,0.49788018,1853.29,,922.75
2026-07-17 03:42:19 UTC,ETH/USD,1853.0,1853.47,1855.42,1857.38,HOLD,1.0,0.0,0.49788018,1853.29,,922.57
2026-07-17 03:43:15 UTC,ETH/USD,1854.07,1853.37,1855.39,1857.41,HOLD,1.0,0.0,0.49788018,1853.29,,923.1
2026-07-17 03:44:18 UTC,ETH/USD,1853.52,1853.05,1855.29,1857.53,HOLD,1.0,0.0,0.49788018,1853.29,,922.83
2026-07-17 03:45:35 UTC,ETH/USD,1853.16,1852.83,1855.21,1857.59,HOLD,1.0,0.0,0.49788018,1853.29,,922.65
2026-07-17 03:46:22 UTC,ETH/USD,1851.17,1852.04,1854.97,1857.89,HOLD,1.0,0.0,0.49788018,1853.29,,921.66
2026-07-17 03:47:15 UTC,ETH/USD,1852.43,1851.7,1854.8,1857.89,HOLD,1.0,0.0,0.49788018,1853.29,,922.29
2026-07-17 03:48:17 UTC,ETH/USD,1851.83,1851.18,1854.53,1857.88,HOLD,1.0,0.0,0.49788018,1853.29,,921.99
2026-07-17 03:49:16 UTC,ETH/USD,1851.69,1850.88,1854.31,1857.74,HOLD,1.0,0.0,0.49788018,1853.29,,921.92
2026-07-17 03:50:31 UTC,ETH/USD,1850.83,1850.52,1854.06,1857.61,HOLD,1.0,0.0,0.49788018,1853.29,,921.49
2026-07-17 03:51:18 UTC,ETH/USD,1849.83,1849.93,1853.78,1857.63,HOLD,1.0,0.0,0.49788018,1853.29,,920.99
2026-07-17 03:52:18 UTC,ETH/USD,1850.63,1849.39,1853.49,1857.58,HOLD,1.0,0.0,0.49788018,1853.29,,921.39
2026-07-17 03:53:14 UTC,ETH/USD,1851.2,1849.11,1853.28,1857.44,HOLD,1.0,0.0,0.49788018,1853.29,,921.68
2026-07-17 03:54:19 UTC,ETH/USD,1851.61,1848.98,1853.09,1857.2,HOLD,1.0,0.0,0.49788018,1853.29,,921.88
2026-07-17 03:55:23 UTC,ETH/USD,1851.67,1849.09,1852.88,1856.68,HOLD,1.0,0.0,0.49788018,1853.29,,921.91
2026-07-17 03:56:19 UTC,ETH/USD,1851.68,1849.23,1852.63,1856.04,HOLD,1.0,0.0,0.49788018,1853.29,,921.91
2026-07-17 03:57:15 UTC,ETH/USD,1851.61,1849.37,1852.46,1855.55,HOLD,1.0,0.0,0.49788018,1853.29,,921.88
2026-07-17 03:58:18 UTC,ETH/USD,1851.2,1849.5,1852.23,1854.96,HOLD,1.0,0.0,0.49788018,1853.29,,921.68
2026-07-17 03:59:15 UTC,ETH/USD,1851.21,1849.59,1852.06,1854.53,HOLD,1.0,0.0,0.49788018,1853.29,,921.68
2026-07-17 04:00:52 UTC,ETH/USD,1850.19,1849.68,1851.87,1854.06,HOLD,1.0,0.0,0.49788018,1853.29,,921.17
2026-07-17 04:01:19 UTC,ETH/USD,1850.99,1849.61,1851.74,1853.87,HOLD,1.0,0.0,0.49788018,1853.29,,921.57
2026-07-17 04:02:20 UTC,ETH/USD,1849.67,1849.55,1851.65,1853.74,HOLD,1.0,0.0,0.49788018,1853.29,,920.91
2026-07-17 04:03:16 UTC,ETH/USD,1848.85,1849.56,1851.45,1853.33,VENTE (stop-loss -0.24%),0,919.59,0.0,,-0.24,919.59
2026-07-17 04:04:19 UTC,ETH/USD,1849.77,1849.41,1851.27,1853.13,HOLD,0.0,919.59,0.0,,,919.59
2026-07-17 04:05:23 UTC,ETH/USD,1848.83,1849.22,1851.05,1852.87,"ACHAT (bande basse touchée, 1849.22)",1,0.0,0.49689285,1848.83,,918.67
2026-07-17 04:06:18 UTC,ETH/USD,1848.83,1848.87,1850.93,1852.99,HOLD,1.0,0.0,0.49689285,1848.83,,918.67
2026-07-17 04:07:17 UTC,ETH/USD,1848.15,1848.55,1850.74,1852.92,HOLD,1.0,0.0,0.49689285,1848.83,,918.33
2026-07-17 04:08:18 UTC,ETH/USD,1848.18,1848.13,1850.58,1853.03,HOLD,1.0,0.0,0.49689285,1848.83,,918.35
2026-07-17 04:09:16 UTC,ETH/USD,1848.97,1847.91,1850.42,1852.93,HOLD,1.0,0.0,0.49689285,1848.83,,918.74
2026-07-17 04:10:34 UTC,ETH/USD,1848.35,1847.74,1850.3,1852.86,HOLD,1.0,0.0,0.49689285,1848.83,,918.43
2026-07-17 04:11:16 UTC,ETH/USD,1848.98,1847.61,1850.24,1852.86,HOLD,1.0,0.0,0.49689285,1848.83,,918.74
2026-07-17 04:12:19 UTC,ETH/USD,1849.47,1847.59,1850.22,1852.86,HOLD,1.0,0.0,0.49689285,1848.83,,918.99
2026-07-17 04:13:15 UTC,ETH/USD,1849.46,1847.51,1850.15,1852.79,HOLD,1.0,0.0,0.49689285,1848.83,,918.98
2026-07-17 04:14:18 UTC,ETH/USD,1848.22,1847.37,1850.0,1852.62,HOLD,1.0,0.0,0.49689285,1848.83,,918.37
2026-07-17 04:15:29 UTC,ETH/USD,1848.35,1847.29,1849.79,1852.28,HOLD,1.0,0.0,0.49689285,1848.83,,918.43
2026-07-17 04:16:17 UTC,ETH/USD,1849.49,1847.3,1849.65,1852.01,HOLD,1.0,0.0,0.49689285,1848.83,,919.0
2026-07-17 04:17:18 UTC,ETH/USD,1849.32,1847.49,1849.5,1851.51,HOLD,1.0,0.0,0.49689285,1848.83,,918.91
2026-07-17 04:18:17 UTC,ETH/USD,1847.4,1847.24,1849.31,1851.38,HOLD,1.0,0.0,0.49689285,1848.83,,917.96
2026-07-17 04:19:16 UTC,ETH/USD,1846.26,1846.88,1849.07,1851.25,HOLD,1.0,0.0,0.49689285,1848.83,,917.39
2026-07-17 04:20:33 UTC,ETH/USD,1842.77,1845.58,1848.69,1851.8,VENTE (stop-loss -0.33%),0,914.74,0.0,,-0.33,914.74
2026-07-17 04:21:17 UTC,ETH/USD,1844.18,1844.82,1848.36,1851.91,"ACHAT (bande basse touchée, 1844.82)",1,0.0,0.49551847,1844.18,,913.83
2026-07-17 04:22:19 UTC,ETH/USD,1844.36,1844.11,1848.0,1851.89,HOLD,1.0,0.0,0.49551847,1844.18,,913.91
2026-07-17 04:23:15 UTC,ETH/USD,1844.9,1843.61,1847.71,1851.8,HOLD,1.0,0.0,0.49551847,1844.18,,914.18
2026-07-17 04:24:17 UTC,ETH/USD,1846.92,1843.44,1847.51,1851.58,HOLD,1.0,0.0,0.49551847,1844.18,,915.18
2026-07-17 04:25:23 UTC,ETH/USD,1847.41,1843.42,1847.43,1851.45,HOLD,1.0,0.0,0.49551847,1844.18,,915.43
2026-07-17 04:26:19 UTC,ETH/USD,1846.53,1843.4,1847.36,1851.32,HOLD,1.0,0.0,0.49551847,1844.18,,914.99
2026-07-17 04:27:15 UTC,ETH/USD,1845.97,1843.29,1847.25,1851.2,HOLD,1.0,0.0,0.49551847,1844.18,,914.71
2026-07-17 04:28:20 UTC,ETH/USD,1844.65,1842.98,1847.07,1851.16,HOLD,1.0,0.0,0.49551847,1844.18,,914.06
2026-07-17 04:29:15 UTC,ETH/USD,1844.92,1842.76,1846.89,1851.01,HOLD,1.0,0.0,0.49551847,1844.18,,914.19
2026-07-17 04:30:41 UTC,ETH/USD,1845.36,1842.65,1846.71,1850.78,HOLD,1.0,0.0,0.49551847,1844.18,,914.41
2026-07-17 04:31:15 UTC,ETH/USD,1845.24,1842.55,1846.53,1850.5,HOLD,1.0,0.0,0.49551847,1844.18,,914.35
2026-07-17 04:32:19 UTC,ETH/USD,1843.92,1842.55,1846.31,1850.07,HOLD,1.0,0.0,0.49551847,1844.18,,913.7
2026-07-17 04:33:15 UTC,ETH/USD,1845.98,1842.61,1846.1,1849.6,HOLD,1.0,0.0,0.49551847,1844.18,,914.72
2026-07-17 04:34:17 UTC,ETH/USD,1844.27,1842.63,1845.94,1849.25,HOLD,1.0,0.0,0.49551847,1844.18,,913.87
2026-07-17 04:35:25 UTC,ETH/USD,1845.07,1842.53,1845.75,1848.96,HOLD,1.0,0.0,0.49551847,1844.18,,914.27
2026-07-17 04:36:17 UTC,ETH/USD,1845.44,1842.7,1845.55,1848.39,HOLD,1.0,0.0,0.49551847,1844.18,,914.45
2026-07-17 04:37:15 UTC,ETH/USD,1843.32,1843.09,1845.36,1847.62,HOLD,1.0,0.0,0.49551847,1844.18,,913.4
2026-07-17 04:38:19 UTC,ETH/USD,1843.21,1843.0,1845.18,1847.36,HOLD,1.0,0.0,0.49551847,1844.18,,913.34
2026-07-17 04:39:16 UTC,ETH/USD,1843.65,1842.7,1845.0,1847.3,HOLD,1.0,0.0,0.49551847,1844.18,,913.56
2026-07-17 04:40:34 UTC,ETH/USD,1844.37,1842.88,1845.08,1847.27,HOLD,1.0,0.0,0.49551847,1844.18,,913.92
2026-07-17 04:41:15 UTC,ETH/USD,1844.1,1842.88,1845.08,1847.27,HOLD,1.0,0.0,0.49551847,1844.18,,913.79
2026-07-17 04:42:19 UTC,ETH/USD,1844.5,1843.0,1845.12,1847.24,HOLD,1.0,0.0,0.49551847,1844.18,,913.98
2026-07-17 04:43:14 UTC,ETH/USD,1846.35,1843.09,1845.16,1847.24,VENTE (retour à la moyenne atteint),0,913.99,0.0,,0.12,913.99
2026-07-17 04:44:19 UTC,ETH/USD,1848.43,1842.73,1845.31,1847.88,HOLD,0.0,913.99,0.0,,,913.99
2026-07-17 04:45:27 UTC,ETH/USD,1848.56,1842.61,1845.35,1848.09,HOLD,0.0,913.99,0.0,,,913.99
2026-07-17 04:46:18 UTC,ETH/USD,1848.95,1842.34,1845.44,1848.54,HOLD,0.0,913.99,0.0,,,913.99
2026-07-17 04:47:16 UTC,ETH/USD,1850.29,1841.86,1845.65,1849.44,HOLD,0.0,913.99,0.0,,,913.99
2026-07-17 04:48:17 UTC,ETH/USD,1850.48,1841.71,1845.92,1850.14,HOLD,0.0,913.99,0.0,,,913.99
2026-07-17 04:49:14 UTC,ETH/USD,1850.67,1841.55,1846.21,1850.87,HOLD,0.0,913.99,0.0,,,913.99
2026-07-17 04:50:32 UTC,ETH/USD,1849.75,1841.51,1846.44,1851.37,HOLD,0.0,913.99,0.0,,,913.99
2026-07-17 04:51:15 UTC,ETH/USD,1849.3,1841.6,1846.64,1851.68,HOLD,0.0,913.99,0.0,,,913.99
2026-07-17 04:52:18 UTC,ETH/USD,1849.85,1841.73,1846.84,1851.96,HOLD,0.0,913.99,0.0,,,913.99
2026-07-17 04:53:17 UTC,ETH/USD,1850.14,1841.84,1847.07,1852.31,HOLD,0.0,913.99,0.0,,,913.99
2026-07-17 04:54:17 UTC,ETH/USD,1849.05,1842.02,1847.26,1852.5,HOLD,0.0,913.99,0.0,,,913.99
2026-07-17 04:55:22 UTC,ETH/USD,1849.0,1842.38,1847.5,1852.61,HOLD,0.0,913.99,0.0,,,913.99
